UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500221921;05407007972081;300228;32500587;UR2500221921
010540700797208117300228103250058721UR2500221923;05407007972081;300228;32500587;UR2500221923
010540700797208117300228103250058721UR2500221927;05407007972081;300228;32500587;UR2500221927
010540700797208117300228103250058721UR2500221929;05407007972081;300228;32500587;UR2500221929
010540700797208117300228103250058721UR2500221933;05407007972081;300228;32500587;UR2500221933
010540700797208117300228103250058721UR2500221935;05407007972081;300228;32500587;UR2500221935
010540700797208117300228103250058721UR2500221949;05407007972081;300228;32500587;UR2500221949
010540700797208117300228103250058721UR2500221959;05407007972081;300228;32500587;UR2500221959
010540700797208117300228103250058721UR2500221967;05407007972081;300228;32500587;UR2500221967
010540700797208117300228103250058721UR2500221969;05407007972081;300228;32500587;UR2500221969
010540700797208117300228103250058721UR2500221979;05407007972081;300228;32500587;UR2500221979
010540700797208117300228103250058721UR2500221981;05407007972081;300228;32500587;UR2500221981
010540700797208117300228103250058721UR2500221985;05407007972081;300228;32500587;UR2500221985
010540700797208117300228103250058721UR2500221989;05407007972081;300228;32500587;UR2500221989
010540700797208117300228103250058721UR2500221997;05407007972081;300228;32500587;UR2500221997
010540700797208117300228103250058721UR2500221999;05407007972081;300228;32500587;UR2500221999
010540700797208117300228103250058721UR2500222001;05407007972081;300228;32500587;UR2500222001
010540700797208117300228103250058721UR2500222003;05407007972081;300228;32500587;UR2500222003
010540700797208117300228103250058721UR2500222011;05407007972081;300228;32500587;UR2500222011
010540700797208117300228103250058721UR2500222015;05407007972081;300228;32500587;UR2500222015
010540700797208117300228103250058721UR2500222019;05407007972081;300228;32500587;UR2500222019
010540700797208117300228103250058721UR2500222021;05407007972081;300228;32500587;UR2500222021
010540700797208117300228103250058721UR2500222027;05407007972081;300228;32500587;UR2500222027
010540700797208117300228103250058721UR2500222045;05407007972081;300228;32500587;UR2500222045
010540700797208117300228103250058721UR2500222047;05407007972081;300228;32500587;UR2500222047
010540700797208117300228103250058721UR2500222049;05407007972081;300228;32500587;UR2500222049
010540700797208117300228103250058721UR2500222051;05407007972081;300228;32500587;UR2500222051
010540700797208117300228103250058721UR2500222053;05407007972081;300228;32500587;UR2500222053
010540700797208117300228103250058721UR2500222055;05407007972081;300228;32500587;UR2500222055
010540700797208117300228103250058721UR2500222057;05407007972081;300228;32500587;UR2500222057
010540700797208117300228103250058721UR2500222061;05407007972081;300228;32500587;UR2500222061
010540700797208117300228103250058721UR2500222063;05407007972081;300228;32500587;UR2500222063
010540700797208117300228103250058721UR2500222065;05407007972081;300228;32500587;UR2500222065
010540700797208117300228103250058721UR2500222067;05407007972081;300228;32500587;UR2500222067
010540700797208117300228103250058721UR2500222069;05407007972081;300228;32500587;UR2500222069
010540700797208117300228103250058721UR2500222071;05407007972081;300228;32500587;UR2500222071
010540700797208117300228103250058721UR2500222073;05407007972081;300228;32500587;UR2500222073
010540700797208117300228103250058721UR2500222075;05407007972081;300228;32500587;UR2500222075
010540700797208117300228103250058721UR2500222077;05407007972081;300228;32500587;UR2500222077
