UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500213086;05407007972081;300228;32500587;UR2500213086
010540700797208117300228103250058721UR2500213088;05407007972081;300228;32500587;UR2500213088
010540700797208117300228103250058721UR2500213090;05407007972081;300228;32500587;UR2500213090
010540700797208117300228103250058721UR2500213092;05407007972081;300228;32500587;UR2500213092
010540700797208117300228103250058721UR2500213094;05407007972081;300228;32500587;UR2500213094
010540700797208117300228103250058721UR2500213096;05407007972081;300228;32500587;UR2500213096
010540700797208117300228103250058721UR2500213098;05407007972081;300228;32500587;UR2500213098
010540700797208117300228103250058721UR2500213100;05407007972081;300228;32500587;UR2500213100
010540700797208117300228103250058721UR2500213102;05407007972081;300228;32500587;UR2500213102
010540700797208117300228103250058721UR2500213104;05407007972081;300228;32500587;UR2500213104
010540700797208117300228103250058721UR2500213106;05407007972081;300228;32500587;UR2500213106
010540700797208117300228103250058721UR2500213108;05407007972081;300228;32500587;UR2500213108
010540700797208117300228103250058721UR2500213110;05407007972081;300228;32500587;UR2500213110
010540700797208117300228103250058721UR2500213112;05407007972081;300228;32500587;UR2500213112
010540700797208117300228103250058721UR2500213114;05407007972081;300228;32500587;UR2500213114
010540700797208117300228103250058721UR2500213116;05407007972081;300228;32500587;UR2500213116
010540700797208117300228103250058721UR2500213118;05407007972081;300228;32500587;UR2500213118
010540700797208117300228103250058721UR2500213120;05407007972081;300228;32500587;UR2500213120
010540700797208117300228103250058721UR2500213122;05407007972081;300228;32500587;UR2500213122
010540700797208117300228103250058721UR2500213124;05407007972081;300228;32500587;UR2500213124
010540700797208117300228103250058721UR2500213126;05407007972081;300228;32500587;UR2500213126
010540700797208117300228103250058721UR2500213130;05407007972081;300228;32500587;UR2500213130
010540700797208117300228103250058721UR2500213132;05407007972081;300228;32500587;UR2500213132
010540700797208117300228103250058721UR2500213134;05407007972081;300228;32500587;UR2500213134
010540700797208117300228103250058721UR2500213136;05407007972081;300228;32500587;UR2500213136
010540700797208117300228103250058721UR2500213138;05407007972081;300228;32500587;UR2500213138
010540700797208117300228103250058721UR2500213140;05407007972081;300228;32500587;UR2500213140
010540700797208117300228103250058721UR2500213142;05407007972081;300228;32500587;UR2500213142
010540700797208117300228103250058721UR2500213144;05407007972081;300228;32500587;UR2500213144
010540700797208117300228103250058721UR2500213146;05407007972081;300228;32500587;UR2500213146
010540700797208117300228103250058721UR2500213148;05407007972081;300228;32500587;UR2500213148
010540700797208117300228103250058721UR2500213150;05407007972081;300228;32500587;UR2500213150
010540700797208117300228103250058721UR2500213152;05407007972081;300228;32500587;UR2500213152
010540700797208117300228103250058721UR2500213154;05407007972081;300228;32500587;UR2500213154
010540700797208117300228103250058721UR2500213156;05407007972081;300228;32500587;UR2500213156
010540700797208117300228103250058721UR2500213158;05407007972081;300228;32500587;UR2500213158
010540700797208117300228103250058721UR2500213160;05407007972081;300228;32500587;UR2500213160
010540700797208117300228103250058721UR2500213162;05407007972081;300228;32500587;UR2500213162
010540700797208117300228103250058721UR2500213164;05407007972081;300228;32500587;UR2500213164
010540700797208117300228103250058721UR2500213166;05407007972081;300228;32500587;UR2500213166
010540700797208117300228103250058721UR2500213168;05407007972081;300228;32500587;UR2500213168
010540700797208117300228103250058721UR2500213170;05407007972081;300228;32500587;UR2500213170
010540700797208117300228103250058721UR2500213172;05407007972081;300228;32500587;UR2500213172
010540700797208117300228103250058721UR2500213174;05407007972081;300228;32500587;UR2500213174
010540700797208117300228103250058721UR2500213176;05407007972081;300228;32500587;UR2500213176
010540700797208117300228103250058721UR2500213178;05407007972081;300228;32500587;UR2500213178
010540700797208117300228103250058721UR2500213180;05407007972081;300228;32500587;UR2500213180
010540700797208117300228103250058721UR2500213182;05407007972081;300228;32500587;UR2500213182
010540700797208117300228103250058721UR2500213184;05407007972081;300228;32500587;UR2500213184
010540700797208117300228103250058721UR2500213186;05407007972081;300228;32500587;UR2500213186
010540700797208117300228103250058721UR2500213188;05407007972081;300228;32500587;UR2500213188
010540700797208117300228103250058721UR2500213190;05407007972081;300228;32500587;UR2500213190
010540700797208117300228103250058721UR2500213192;05407007972081;300228;32500587;UR2500213192
010540700797208117300228103250058721UR2500213194;05407007972081;300228;32500587;UR2500213194
010540700797208117300228103250058721UR2500213196;05407007972081;300228;32500587;UR2500213196
010540700797208117300228103250058721UR2500213198;05407007972081;300228;32500587;UR2500213198
010540700797208117300228103250058721UR2500213200;05407007972081;300228;32500587;UR2500213200
010540700797208117300228103250058721UR2500213202;05407007972081;300228;32500587;UR2500213202
010540700797208117300228103250058721UR2500213204;05407007972081;300228;32500587;UR2500213204
010540700797208117300228103250058721UR2500213206;05407007972081;300228;32500587;UR2500213206
010540700797208117300228103250058721UR2500213208;05407007972081;300228;32500587;UR2500213208
010540700797208117300228103250058721UR2500213210;05407007972081;300228;32500587;UR2500213210
010540700797208117300228103250058721UR2500213212;05407007972081;300228;32500587;UR2500213212
010540700797208117300228103250058721UR2500213214;05407007972081;300228;32500587;UR2500213214
010540700797208117300228103250058721UR2500213216;05407007972081;300228;32500587;UR2500213216
010540700797208117300228103250058721UR2500213218;05407007972081;300228;32500587;UR2500213218
010540700797208117300228103250058721UR2500213220;05407007972081;300228;32500587;UR2500213220
010540700797208117300228103250058721UR2500213222;05407007972081;300228;32500587;UR2500213222
010540700797208117300228103250058721UR2500213224;05407007972081;300228;32500587;UR2500213224
010540700797208117300228103250058721UR2500213226;05407007972081;300228;32500587;UR2500213226
010540700797208117300228103250058721UR2500213228;05407007972081;300228;32500587;UR2500213228
010540700797208117300228103250058721UR2500213230;05407007972081;300228;32500587;UR2500213230
010540700797208117300228103250058721UR2500213232;05407007972081;300228;32500587;UR2500213232
010540700797208117300228103250058721UR2500213234;05407007972081;300228;32500587;UR2500213234
010540700797208117300228103250058721UR2500213236;05407007972081;300228;32500587;UR2500213236
010540700797208117300228103250058721UR2500213238;05407007972081;300228;32500587;UR2500213238
010540700797208117300228103250058721UR2500213240;05407007972081;300228;32500587;UR2500213240
010540700797208117300228103250058721UR2500213242;05407007972081;300228;32500587;UR2500213242
010540700797208117300228103250058721UR2500213244;05407007972081;300228;32500587;UR2500213244
010540700797208117300228103250058721UR2500213246;05407007972081;300228;32500587;UR2500213246
010540700797208117300228103250058721UR2500213248;05407007972081;300228;32500587;UR2500213248
010540700797208117300228103250058721UR2500213250;05407007972081;300228;32500587;UR2500213250
010540700797208117300228103250058721UR2500213252;05407007972081;300228;32500587;UR2500213252
010540700797208117300228103250058721UR2500213254;05407007972081;300228;32500587;UR2500213254
010540700797208117300228103250058721UR2500213256;05407007972081;300228;32500587;UR2500213256
010540700797208117300228103250058721UR2500213258;05407007972081;300228;32500587;UR2500213258
010540700797208117300228103250058721UR2500213260;05407007972081;300228;32500587;UR2500213260
010540700797208117300228103250058721UR2500213262;05407007972081;300228;32500587;UR2500213262
010540700797208117300228103250058721UR2500213264;05407007972081;300228;32500587;UR2500213264
010540700797208117300228103250058721UR2500213266;05407007972081;300228;32500587;UR2500213266
010540700797208117300228103250058721UR2500213268;05407007972081;300228;32500587;UR2500213268
010540700797208117300228103250058721UR2500213270;05407007972081;300228;32500587;UR2500213270
010540700797208117300228103250058721UR2500213272;05407007972081;300228;32500587;UR2500213272
010540700797208117300228103250058721UR2500213274;05407007972081;300228;32500587;UR2500213274
010540700797208117300228103250058721UR2500213276;05407007972081;300228;32500587;UR2500213276
010540700797208117300228103250058721UR2500213278;05407007972081;300228;32500587;UR2500213278
010540700797208117300228103250058721UR2500213280;05407007972081;300228;32500587;UR2500213280
010540700797208117300228103250058721UR2500213282;05407007972081;300228;32500587;UR2500213282
