UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500212815;05407007972081;300228;32500587;UR2500212815
010540700797208117300228103250058721UR2500212817;05407007972081;300228;32500587;UR2500212817
010540700797208117300228103250058721UR2500212819;05407007972081;300228;32500587;UR2500212819
010540700797208117300228103250058721UR2500212821;05407007972081;300228;32500587;UR2500212821
010540700797208117300228103250058721UR2500212823;05407007972081;300228;32500587;UR2500212823
010540700797208117300228103250058721UR2500212825;05407007972081;300228;32500587;UR2500212825
010540700797208117300228103250058721UR2500212827;05407007972081;300228;32500587;UR2500212827
010540700797208117300228103250058721UR2500212829;05407007972081;300228;32500587;UR2500212829
010540700797208117300228103250058721UR2500212831;05407007972081;300228;32500587;UR2500212831
010540700797208117300228103250058721UR2500212833;05407007972081;300228;32500587;UR2500212833
010540700797208117300228103250058721UR2500212835;05407007972081;300228;32500587;UR2500212835
010540700797208117300228103250058721UR2500212837;05407007972081;300228;32500587;UR2500212837
010540700797208117300228103250058721UR2500212839;05407007972081;300228;32500587;UR2500212839
010540700797208117300228103250058721UR2500212841;05407007972081;300228;32500587;UR2500212841
010540700797208117300228103250058721UR2500212843;05407007972081;300228;32500587;UR2500212843
010540700797208117300228103250058721UR2500212845;05407007972081;300228;32500587;UR2500212845
010540700797208117300228103250058721UR2500212847;05407007972081;300228;32500587;UR2500212847
010540700797208117300228103250058721UR2500212849;05407007972081;300228;32500587;UR2500212849
010540700797208117300228103250058721UR2500212851;05407007972081;300228;32500587;UR2500212851
010540700797208117300228103250058721UR2500212853;05407007972081;300228;32500587;UR2500212853
010540700797208117300228103250058721UR2500212855;05407007972081;300228;32500587;UR2500212855
010540700797208117300228103250058721UR2500212857;05407007972081;300228;32500587;UR2500212857
010540700797208117300228103250058721UR2500212859;05407007972081;300228;32500587;UR2500212859
010540700797208117300228103250058721UR2500212861;05407007972081;300228;32500587;UR2500212861
010540700797208117300228103250058721UR2500212863;05407007972081;300228;32500587;UR2500212863
010540700797208117300228103250058721UR2500212865;05407007972081;300228;32500587;UR2500212865
010540700797208117300228103250058721UR2500212867;05407007972081;300228;32500587;UR2500212867
010540700797208117300228103250058721UR2500212869;05407007972081;300228;32500587;UR2500212869
010540700797208117300228103250058721UR2500212871;05407007972081;300228;32500587;UR2500212871
010540700797208117300228103250058721UR2500212873;05407007972081;300228;32500587;UR2500212873
010540700797208117300228103250058721UR2500212875;05407007972081;300228;32500587;UR2500212875
010540700797208117300228103250058721UR2500212877;05407007972081;300228;32500587;UR2500212877
010540700797208117300228103250058721UR2500212879;05407007972081;300228;32500587;UR2500212879
010540700797208117300228103250058721UR2500212881;05407007972081;300228;32500587;UR2500212881
010540700797208117300228103250058721UR2500212883;05407007972081;300228;32500587;UR2500212883
010540700797208117300228103250058721UR2500212885;05407007972081;300228;32500587;UR2500212885
010540700797208117300228103250058721UR2500212887;05407007972081;300228;32500587;UR2500212887
010540700797208117300228103250058721UR2500212889;05407007972081;300228;32500587;UR2500212889
010540700797208117300228103250058721UR2500212891;05407007972081;300228;32500587;UR2500212891
010540700797208117300228103250058721UR2500212893;05407007972081;300228;32500587;UR2500212893
010540700797208117300228103250058721UR2500212895;05407007972081;300228;32500587;UR2500212895
010540700797208117300228103250058721UR2500212897;05407007972081;300228;32500587;UR2500212897
010540700797208117300228103250058721UR2500212899;05407007972081;300228;32500587;UR2500212899
010540700797208117300228103250058721UR2500212901;05407007972081;300228;32500587;UR2500212901
010540700797208117300228103250058721UR2500212903;05407007972081;300228;32500587;UR2500212903
010540700797208117300228103250058721UR2500212905;05407007972081;300228;32500587;UR2500212905
010540700797208117300228103250058721UR2500212907;05407007972081;300228;32500587;UR2500212907
010540700797208117300228103250058721UR2500212909;05407007972081;300228;32500587;UR2500212909
010540700797208117300228103250058721UR2500212911;05407007972081;300228;32500587;UR2500212911
010540700797208117300228103250058721UR2500212913;05407007972081;300228;32500587;UR2500212913
010540700797208117300228103250058721UR2500212915;05407007972081;300228;32500587;UR2500212915
010540700797208117300228103250058721UR2500212917;05407007972081;300228;32500587;UR2500212917
010540700797208117300228103250058721UR2500212919;05407007972081;300228;32500587;UR2500212919
010540700797208117300228103250058721UR2500212921;05407007972081;300228;32500587;UR2500212921
010540700797208117300228103250058721UR2500212923;05407007972081;300228;32500587;UR2500212923
010540700797208117300228103250058721UR2500212925;05407007972081;300228;32500587;UR2500212925
010540700797208117300228103250058721UR2500212927;05407007972081;300228;32500587;UR2500212927
010540700797208117300228103250058721UR2500212929;05407007972081;300228;32500587;UR2500212929
010540700797208117300228103250058721UR2500212931;05407007972081;300228;32500587;UR2500212931
010540700797208117300228103250058721UR2500212933;05407007972081;300228;32500587;UR2500212933
010540700797208117300228103250058721UR2500212935;05407007972081;300228;32500587;UR2500212935
010540700797208117300228103250058721UR2500212937;05407007972081;300228;32500587;UR2500212937
010540700797208117300228103250058721UR2500212939;05407007972081;300228;32500587;UR2500212939
