UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797212817300331103250172021FA2500100354;05407007972128;300331;32501720;FA2500100354
010540700797212817300331103250172021FA2500100356;05407007972128;300331;32501720;FA2500100356
010540700797212817300331103250172021FA2500100358;05407007972128;300331;32501720;FA2500100358
010540700797212817300331103250172021FA2500100360;05407007972128;300331;32501720;FA2500100360
010540700797212817300331103250172021FA2500100362;05407007972128;300331;32501720;FA2500100362
010540700797212817300331103250172021FA2500100364;05407007972128;300331;32501720;FA2500100364
010540700797212817300331103250172021FA2500100366;05407007972128;300331;32501720;FA2500100366
010540700797212817300331103250172021FA2500100368;05407007972128;300331;32501720;FA2500100368
010540700797212817300331103250172021FA2500100370;05407007972128;300331;32501720;FA2500100370
010540700797212817300331103250172021FA2500100372;05407007972128;300331;32501720;FA2500100372
010540700797212817300331103250172021FA2500100374;05407007972128;300331;32501720;FA2500100374
010540700797212817300331103250172021FA2500100376;05407007972128;300331;32501720;FA2500100376
010540700797212817300331103250172021FA2500100378;05407007972128;300331;32501720;FA2500100378
010540700797212817300331103250172021FA2500100380;05407007972128;300331;32501720;FA2500100380
010540700797212817300331103250172021FA2500100382;05407007972128;300331;32501720;FA2500100382
010540700797212817300331103250172021FA2500100384;05407007972128;300331;32501720;FA2500100384
010540700797212817300331103250172021FA2500100386;05407007972128;300331;32501720;FA2500100386
010540700797212817300331103250172021FA2500100388;05407007972128;300331;32501720;FA2500100388
010540700797212817300331103250172021FA2500100390;05407007972128;300331;32501720;FA2500100390
010540700797212817300331103250172021FA2500100392;05407007972128;300331;32501720;FA2500100392
010540700797212817300331103250172021FA2500100394;05407007972128;300331;32501720;FA2500100394
010540700797212817300331103250172021FA2500100396;05407007972128;300331;32501720;FA2500100396
010540700797212817300331103250172021FA2500100398;05407007972128;300331;32501720;FA2500100398
010540700797212817300331103250172021FA2500100400;05407007972128;300331;32501720;FA2500100400
010540700797212817300331103250172021FA2500100402;05407007972128;300331;32501720;FA2500100402
010540700797212817300331103250172021FA2500100404;05407007972128;300331;32501720;FA2500100404
010540700797212817300331103250172021FA2500100406;05407007972128;300331;32501720;FA2500100406
010540700797212817300331103250172021FA2500100408;05407007972128;300331;32501720;FA2500100408
010540700797212817300331103250172021FA2500100410;05407007972128;300331;32501720;FA2500100410
010540700797212817300331103250172021FA2500100412;05407007972128;300331;32501720;FA2500100412
010540700797212817300331103250172021FA2500100414;05407007972128;300331;32501720;FA2500100414
010540700797212817300331103250172021FA2500100416;05407007972128;300331;32501720;FA2500100416
010540700797212817300331103250172021FA2500100418;05407007972128;300331;32501720;FA2500100418
010540700797212817300331103250172021FA2500100420;05407007972128;300331;32501720;FA2500100420
010540700797212817300331103250172021FA2500100422;05407007972128;300331;32501720;FA2500100422
010540700797212817300331103250172021FA2500100424;05407007972128;300331;32501720;FA2500100424
010540700797212817300331103250172021FA2500100426;05407007972128;300331;32501720;FA2500100426
010540700797212817300331103250172021FA2500100428;05407007972128;300331;32501720;FA2500100428
010540700797212817300331103250172021FA2500100430;05407007972128;300331;32501720;FA2500100430
010540700797212817300331103250172021FA2500100432;05407007972128;300331;32501720;FA2500100432
010540700797212817300331103250172021FA2500100434;05407007972128;300331;32501720;FA2500100434
010540700797212817300331103250172021FA2500100436;05407007972128;300331;32501720;FA2500100436
010540700797212817300331103250172021FA2500100438;05407007972128;300331;32501720;FA2500100438
010540700797212817300331103250172021FA2500100440;05407007972128;300331;32501720;FA2500100440
010540700797212817300331103250172021FA2500100442;05407007972128;300331;32501720;FA2500100442
010540700797212817300331103250172021FA2500100444;05407007972128;300331;32501720;FA2500100444
010540700797212817300331103250172021FA2500100446;05407007972128;300331;32501720;FA2500100446
010540700797212817300331103250172021FA2500100448;05407007972128;300331;32501720;FA2500100448
010540700797212817300331103250172021FA2500100450;05407007972128;300331;32501720;FA2500100450
010540700797212817300331103250172021FA2500100452;05407007972128;300331;32501720;FA2500100452
010540700797212817300331103250172021FA2500100454;05407007972128;300331;32501720;FA2500100454
010540700797212817300331103250172021FA2500100456;05407007972128;300331;32501720;FA2500100456
010540700797212817300331103250172021FA2500100458;05407007972128;300331;32501720;FA2500100458
010540700797212817300331103250172021FA2500100460;05407007972128;300331;32501720;FA2500100460
010540700797212817300331103250172021FA2500100462;05407007972128;300331;32501720;FA2500100462
010540700797212817300331103250172021FA2500100464;05407007972128;300331;32501720;FA2500100464
010540700797212817300331103250172021FA2500100466;05407007972128;300331;32501720;FA2500100466
010540700797212817300331103250172021FA2500100468;05407007972128;300331;32501720;FA2500100468
010540700797212817300331103250172021FA2500100470;05407007972128;300331;32501720;FA2500100470
010540700797212817300331103250172021FA2500100472;05407007972128;300331;32501720;FA2500100472
010540700797212817300331103250172021FA2500100474;05407007972128;300331;32501720;FA2500100474
010540700797212817300331103250172021FA2500100476;05407007972128;300331;32501720;FA2500100476
010540700797212817300331103250172021FA2500100478;05407007972128;300331;32501720;FA2500100478
010540700797212817300331103250172021FA2500100480;05407007972128;300331;32501720;FA2500100480
010540700797212817300331103250172021FA2500100482;05407007972128;300331;32501720;FA2500100482
010540700797212817300331103250172021FA2500100484;05407007972128;300331;32501720;FA2500100484
010540700797212817300331103250172021FA2500100486;05407007972128;300331;32501720;FA2500100486
010540700797212817300331103250172021FA2500100488;05407007972128;300331;32501720;FA2500100488
010540700797212817300331103250172021FA2500100490;05407007972128;300331;32501720;FA2500100490
010540700797212817300331103250172021FA2500100492;05407007972128;300331;32501720;FA2500100492
010540700797212817300331103250172021FA2500100494;05407007972128;300331;32501720;FA2500100494
010540700797212817300331103250172021FA2500100496;05407007972128;300331;32501720;FA2500100496
010540700797212817300331103250172021FA2500100498;05407007972128;300331;32501720;FA2500100498
010540700797212817300331103250172021FA2500100500;05407007972128;300331;32501720;FA2500100500
010540700797212817300331103250172021FA2500100502;05407007972128;300331;32501720;FA2500100502
010540700797212817300331103250172021FA2500100504;05407007972128;300331;32501720;FA2500100504
010540700797212817300331103250172021FA2500100506;05407007972128;300331;32501720;FA2500100506
010540700797212817300331103250172021FA2500100508;05407007972128;300331;32501720;FA2500100508
010540700797212817300331103250172021FA2500100510;05407007972128;300331;32501720;FA2500100510
010540700797212817300331103250172021FA2500100512;05407007972128;300331;32501720;FA2500100512
010540700797212817300331103250172021FA2500100514;05407007972128;300331;32501720;FA2500100514
010540700797212817300331103250172021FA2500100516;05407007972128;300331;32501720;FA2500100516
010540700797212817300331103250172021FA2500100518;05407007972128;300331;32501720;FA2500100518
010540700797212817300331103250172021FA2500100520;05407007972128;300331;32501720;FA2500100520
010540700797212817300331103250172021FA2500100522;05407007972128;300331;32501720;FA2500100522
010540700797212817300331103250172021FA2500100524;05407007972128;300331;32501720;FA2500100524
010540700797212817300331103250172021FA2500100526;05407007972128;300331;32501720;FA2500100526
010540700797212817300331103250172021FA2500100528;05407007972128;300331;32501720;FA2500100528
010540700797212817300331103250172021FA2500100530;05407007972128;300331;32501720;FA2500100530
010540700797212817300331103250172021FA2500100532;05407007972128;300331;32501720;FA2500100532
010540700797212817300331103250172021FA2500100534;05407007972128;300331;32501720;FA2500100534
010540700797212817300331103250172021FA2500100536;05407007972128;300331;32501720;FA2500100536
010540700797212817300331103250172021FA2500100538;05407007972128;300331;32501720;FA2500100538
010540700797212817300331103250172021FA2500100540;05407007972128;300331;32501720;FA2500100540
010540700797212817300331103250172021FA2500100542;05407007972128;300331;32501720;FA2500100542
010540700797212817300331103250172021FA2500100544;05407007972128;300331;32501720;FA2500100544
010540700797212817300331103250172021FA2500100546;05407007972128;300331;32501720;FA2500100546
010540700797212817300331103250172021FA2500100548;05407007972128;300331;32501720;FA2500100548
010540700797212817300331103250172021FA2500100550;05407007972128;300331;32501720;FA2500100550
010540700797212817300331103250172021FA2500100552;05407007972128;300331;32501720;FA2500100552
010540700797212817300331103250172021FA2500100554;05407007972128;300331;32501720;FA2500100554
010540700797212817300331103250172021FA2500100556;05407007972128;300331;32501720;FA2500100556
010540700797212817300331103250172021FA2500100558;05407007972128;300331;32501720;FA2500100558
010540700797212817300331103250172021FA2500100560;05407007972128;300331;32501720;FA2500100560
010540700797212817300331103250172021FA2500100562;05407007972128;300331;32501720;FA2500100562
010540700797212817300331103250172021FA2500100564;05407007972128;300331;32501720;FA2500100564
010540700797212817300331103250172021FA2500100566;05407007972128;300331;32501720;FA2500100566
010540700797212817300331103250172021FA2500100568;05407007972128;300331;32501720;FA2500100568
010540700797212817300331103250172021FA2500100570;05407007972128;300331;32501720;FA2500100570
010540700797212817300331103250172021FA2500100572;05407007972128;300331;32501720;FA2500100572
010540700797212817300331103250172021FA2500100574;05407007972128;300331;32501720;FA2500100574
010540700797212817300331103250172021FA2500100576;05407007972128;300331;32501720;FA2500100576
010540700797212817300331103250172021FA2500100578;05407007972128;300331;32501720;FA2500100578
010540700797212817300331103250172021FA2500100580;05407007972128;300331;32501720;FA2500100580
010540700797212817300331103250172021FA2500100582;05407007972128;300331;32501720;FA2500100582
010540700797212817300331103250172021FA2500100584;05407007972128;300331;32501720;FA2500100584
010540700797212817300331103250172021FA2500100586;05407007972128;300331;32501720;FA2500100586
010540700797212817300331103250172021FA2500100588;05407007972128;300331;32501720;FA2500100588
010540700797212817300331103250172021FA2500100590;05407007972128;300331;32501720;FA2500100590
