UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500211009;05407007972081;300228;32500587;UR2500211009
010540700797208117300228103250058721UR2500211011;05407007972081;300228;32500587;UR2500211011
010540700797208117300228103250058721UR2500211013;05407007972081;300228;32500587;UR2500211013
010540700797208117300228103250058721UR2500211015;05407007972081;300228;32500587;UR2500211015
010540700797208117300228103250058721UR2500211017;05407007972081;300228;32500587;UR2500211017
010540700797208117300228103250058721UR2500211019;05407007972081;300228;32500587;UR2500211019
010540700797208117300228103250058721UR2500211021;05407007972081;300228;32500587;UR2500211021
010540700797208117300228103250058721UR2500211023;05407007972081;300228;32500587;UR2500211023
010540700797208117300228103250058721UR2500211025;05407007972081;300228;32500587;UR2500211025
010540700797208117300228103250058721UR2500211027;05407007972081;300228;32500587;UR2500211027
010540700797208117300228103250058721UR2500211029;05407007972081;300228;32500587;UR2500211029
010540700797208117300228103250058721UR2500211031;05407007972081;300228;32500587;UR2500211031
010540700797208117300228103250058721UR2500211033;05407007972081;300228;32500587;UR2500211033
010540700797208117300228103250058721UR2500211035;05407007972081;300228;32500587;UR2500211035
010540700797208117300228103250058721UR2500211037;05407007972081;300228;32500587;UR2500211037
010540700797208117300228103250058721UR2500211039;05407007972081;300228;32500587;UR2500211039
010540700797208117300228103250058721UR2500211041;05407007972081;300228;32500587;UR2500211041
010540700797208117300228103250058721UR2500211043;05407007972081;300228;32500587;UR2500211043
010540700797208117300228103250058721UR2500211045;05407007972081;300228;32500587;UR2500211045
010540700797208117300228103250058721UR2500211047;05407007972081;300228;32500587;UR2500211047
010540700797208117300228103250058721UR2500211049;05407007972081;300228;32500587;UR2500211049
010540700797208117300228103250058721UR2500211051;05407007972081;300228;32500587;UR2500211051
010540700797208117300228103250058721UR2500211053;05407007972081;300228;32500587;UR2500211053
010540700797208117300228103250058721UR2500211055;05407007972081;300228;32500587;UR2500211055
010540700797208117300228103250058721UR2500211057;05407007972081;300228;32500587;UR2500211057
010540700797208117300228103250058721UR2500211059;05407007972081;300228;32500587;UR2500211059
010540700797208117300228103250058721UR2500211061;05407007972081;300228;32500587;UR2500211061
010540700797208117300228103250058721UR2500211063;05407007972081;300228;32500587;UR2500211063
010540700797208117300228103250058721UR2500211065;05407007972081;300228;32500587;UR2500211065
010540700797208117300228103250058721UR2500211067;05407007972081;300228;32500587;UR2500211067
010540700797208117300228103250058721UR2500211069;05407007972081;300228;32500587;UR2500211069
010540700797208117300228103250058721UR2500211071;05407007972081;300228;32500587;UR2500211071
010540700797208117300228103250058721UR2500211073;05407007972081;300228;32500587;UR2500211073
010540700797208117300228103250058721UR2500211075;05407007972081;300228;32500587;UR2500211075
010540700797208117300228103250058721UR2500211077;05407007972081;300228;32500587;UR2500211077
010540700797208117300228103250058721UR2500211079;05407007972081;300228;32500587;UR2500211079
010540700797208117300228103250058721UR2500211081;05407007972081;300228;32500587;UR2500211081
010540700797208117300228103250058721UR2500211083;05407007972081;300228;32500587;UR2500211083
010540700797208117300228103250058721UR2500211085;05407007972081;300228;32500587;UR2500211085
010540700797208117300228103250058721UR2500211087;05407007972081;300228;32500587;UR2500211087
010540700797208117300228103250058721UR2500211089;05407007972081;300228;32500587;UR2500211089
010540700797208117300228103250058721UR2500211091;05407007972081;300228;32500587;UR2500211091
010540700797208117300228103250058721UR2500211093;05407007972081;300228;32500587;UR2500211093
010540700797208117300228103250058721UR2500211095;05407007972081;300228;32500587;UR2500211095
010540700797208117300228103250058721UR2500211097;05407007972081;300228;32500587;UR2500211097
010540700797208117300228103250058721UR2500211099;05407007972081;300228;32500587;UR2500211099
010540700797208117300228103250058721UR2500211101;05407007972081;300228;32500587;UR2500211101
010540700797208117300228103250058721UR2500211103;05407007972081;300228;32500587;UR2500211103
010540700797208117300228103250058721UR2500211105;05407007972081;300228;32500587;UR2500211105
010540700797208117300228103250058721UR2500211107;05407007972081;300228;32500587;UR2500211107
010540700797208117300228103250058721UR2500211109;05407007972081;300228;32500587;UR2500211109
010540700797208117300228103250058721UR2500211111;05407007972081;300228;32500587;UR2500211111
010540700797208117300228103250058721UR2500211113;05407007972081;300228;32500587;UR2500211113
010540700797208117300228103250058721UR2500211115;05407007972081;300228;32500587;UR2500211115
010540700797208117300228103250058721UR2500211117;05407007972081;300228;32500587;UR2500211117
010540700797208117300228103250058721UR2500211119;05407007972081;300228;32500587;UR2500211119
010540700797208117300228103250058721UR2500211121;05407007972081;300228;32500587;UR2500211121
010540700797208117300228103250058721UR2500211123;05407007972081;300228;32500587;UR2500211123
010540700797208117300228103250058721UR2500211125;05407007972081;300228;32500587;UR2500211125
010540700797208117300228103250058721UR2500211127;05407007972081;300228;32500587;UR2500211127
010540700797208117300228103250058721UR2500211129;05407007972081;300228;32500587;UR2500211129
010540700797208117300228103250058721UR2500211131;05407007972081;300228;32500587;UR2500211131
010540700797208117300228103250058721UR2500211133;05407007972081;300228;32500587;UR2500211133
010540700797208117300228103250058721UR2500211135;05407007972081;300228;32500587;UR2500211135
010540700797208117300228103250058721UR2500211137;05407007972081;300228;32500587;UR2500211137
010540700797208117300228103250058721UR2500211139;05407007972081;300228;32500587;UR2500211139
010540700797208117300228103250058721UR2500211141;05407007972081;300228;32500587;UR2500211141
010540700797208117300228103250058721UR2500211143;05407007972081;300228;32500587;UR2500211143
010540700797208117300228103250058721UR2500211145;05407007972081;300228;32500587;UR2500211145
010540700797208117300228103250058721UR2500211147;05407007972081;300228;32500587;UR2500211147
010540700797208117300228103250058721UR2500211149;05407007972081;300228;32500587;UR2500211149
010540700797208117300228103250058721UR2500211151;05407007972081;300228;32500587;UR2500211151
010540700797208117300228103250058721UR2500211153;05407007972081;300228;32500587;UR2500211153
010540700797208117300228103250058721UR2500211155;05407007972081;300228;32500587;UR2500211155
010540700797208117300228103250058721UR2500211157;05407007972081;300228;32500587;UR2500211157
010540700797208117300228103250058721UR2500211159;05407007972081;300228;32500587;UR2500211159
010540700797208117300228103250058721UR2500211161;05407007972081;300228;32500587;UR2500211161
010540700797208117300228103250058721UR2500211163;05407007972081;300228;32500587;UR2500211163
010540700797208117300228103250058721UR2500211165;05407007972081;300228;32500587;UR2500211165
010540700797208117300228103250058721UR2500211167;05407007972081;300228;32500587;UR2500211167
010540700797208117300228103250058721UR2500211169;05407007972081;300228;32500587;UR2500211169
010540700797208117300228103250058721UR2500211171;05407007972081;300228;32500587;UR2500211171
010540700797208117300228103250058721UR2500211173;05407007972081;300228;32500587;UR2500211173
010540700797208117300228103250058721UR2500211175;05407007972081;300228;32500587;UR2500211175
010540700797208117300228103250058721UR2500211177;05407007972081;300228;32500587;UR2500211177
010540700797208117300228103250058721UR2500211179;05407007972081;300228;32500587;UR2500211179
010540700797208117300228103250058721UR2500211181;05407007972081;300228;32500587;UR2500211181
010540700797208117300228103250058721UR2500211183;05407007972081;300228;32500587;UR2500211183
010540700797208117300228103250058721UR2500211185;05407007972081;300228;32500587;UR2500211185
010540700797208117300228103250058721UR2500211187;05407007972081;300228;32500587;UR2500211187
010540700797208117300228103250058721UR2500211189;05407007972081;300228;32500587;UR2500211189
010540700797208117300228103250058721UR2500211191;05407007972081;300228;32500587;UR2500211191
010540700797208117300228103250058721UR2500211193;05407007972081;300228;32500587;UR2500211193
010540700797208117300228103250058721UR2500211195;05407007972081;300228;32500587;UR2500211195
010540700797208117300228103250058721UR2500211197;05407007972081;300228;32500587;UR2500211197
010540700797208117300228103250058721UR2500211199;05407007972081;300228;32500587;UR2500211199
010540700797208117300228103250058721UR2500211201;05407007972081;300228;32500587;UR2500211201
010540700797208117300228103250058721UR2500211203;05407007972081;300228;32500587;UR2500211203
010540700797208117300228103250058721UR2500211205;05407007972081;300228;32500587;UR2500211205
010540700797208117300228103250058721UR2500211207;05407007972081;300228;32500587;UR2500211207
010540700797208117300228103250058721UR2500211209;05407007972081;300228;32500587;UR2500211209
010540700797208117300228103250058721UR2500211211;05407007972081;300228;32500587;UR2500211211
010540700797208117300228103250058721UR2500211213;05407007972081;300228;32500587;UR2500211213
010540700797208117300228103250058721UR2500211215;05407007972081;300228;32500587;UR2500211215
010540700797208117300228103250058721UR2500211217;05407007972081;300228;32500587;UR2500211217
010540700797208117300228103250058721UR2500211219;05407007972081;300228;32500587;UR2500211219
010540700797208117300228103250058721UR2500211221;05407007972081;300228;32500587;UR2500211221
010540700797208117300228103250058721UR2500211223;05407007972081;300228;32500587;UR2500211223
010540700797208117300228103250058721UR2500211225;05407007972081;300228;32500587;UR2500211225
010540700797208117300228103250058721UR2500211227;05407007972081;300228;32500587;UR2500211227
010540700797208117300228103250058721UR2500211229;05407007972081;300228;32500587;UR2500211229
010540700797208117300228103250058721UR2500211231;05407007972081;300228;32500587;UR2500211231
010540700797208117300228103250058721UR2500211233;05407007972081;300228;32500587;UR2500211233
