UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797213517280531103230327521FA2500089988;05407007972135;280531;32303275;FA2500089988
010540700797213517280531103230327521FA2500089990;05407007972135;280531;32303275;FA2500089990
010540700797213517280531103230327521FA2500089992;05407007972135;280531;32303275;FA2500089992
010540700797213517280531103230327521FA2500089994;05407007972135;280531;32303275;FA2500089994
010540700797213517280531103230327521FA2500090000;05407007972135;280531;32303275;FA2500090000
010540700797213517280531103230327521FA2500090002;05407007972135;280531;32303275;FA2500090002
010540700797213517280531103230327521FA2500090004;05407007972135;280531;32303275;FA2500090004
010540700797213517280531103230327521FA2500090006;05407007972135;280531;32303275;FA2500090006
010540700797213517280531103230327521FA2500090008;05407007972135;280531;32303275;FA2500090008
010540700797213517280531103230327521FA2500090010;05407007972135;280531;32303275;FA2500090010
010540700797213517280531103230327521FA2500090012;05407007972135;280531;32303275;FA2500090012
010540700797213517280531103230327521FA2500090014;05407007972135;280531;32303275;FA2500090014
010540700797213517280531103230327521FA2500090016;05407007972135;280531;32303275;FA2500090016
010540700797213517280531103230327521FA2500090018;05407007972135;280531;32303275;FA2500090018
010540700797213517280531103230327521FA2500090020;05407007972135;280531;32303275;FA2500090020
010540700797213517280531103230327521FA2500090022;05407007972135;280531;32303275;FA2500090022
010540700797213517280531103230327521FA2500090024;05407007972135;280531;32303275;FA2500090024
010540700797213517280531103230327521FA2500090026;05407007972135;280531;32303275;FA2500090026
010540700797213517280531103230327521FA2500090028;05407007972135;280531;32303275;FA2500090028
010540700797213517280531103230327521FA2500090030;05407007972135;280531;32303275;FA2500090030
010540700797213517280531103230327521FA2500090032;05407007972135;280531;32303275;FA2500090032
010540700797213517280531103230327521FA2500090034;05407007972135;280531;32303275;FA2500090034
010540700797213517280531103230327521FA2500090038;05407007972135;280531;32303275;FA2500090038
010540700797213517280531103230327521FA2500090040;05407007972135;280531;32303275;FA2500090040
010540700797213517280531103230327521FA2500090042;05407007972135;280531;32303275;FA2500090042
010540700797213517280531103230327521FA2500090044;05407007972135;280531;32303275;FA2500090044
010540700797213517280531103230327521FA2500090046;05407007972135;280531;32303275;FA2500090046
010540700797213517280531103230327521FA2500090048;05407007972135;280531;32303275;FA2500090048
010540700797213517280531103230327521FA2500090050;05407007972135;280531;32303275;FA2500090050
010540700797213517280531103230327521FA2500090052;05407007972135;280531;32303275;FA2500090052
010540700797213517280531103230327521FA2500090054;05407007972135;280531;32303275;FA2500090054
010540700797213517280531103230327521FA2500090056;05407007972135;280531;32303275;FA2500090056
