UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300131103250019021UR2500195275;05407007972081;300131;32500190;UR2500195275
010540700797208117300131103250019021UR2500195277;05407007972081;300131;32500190;UR2500195277
010540700797208117300131103250019021UR2500195279;05407007972081;300131;32500190;UR2500195279
010540700797208117300131103250019021UR2500195281;05407007972081;300131;32500190;UR2500195281
010540700797208117300131103250019021UR2500195283;05407007972081;300131;32500190;UR2500195283
010540700797208117300131103250019021UR2500195285;05407007972081;300131;32500190;UR2500195285
010540700797208117300131103250019021UR2500195287;05407007972081;300131;32500190;UR2500195287
010540700797208117300131103250019021UR2500195289;05407007972081;300131;32500190;UR2500195289
010540700797208117300131103250019021UR2500195291;05407007972081;300131;32500190;UR2500195291
010540700797208117300131103250019021UR2500195293;05407007972081;300131;32500190;UR2500195293
010540700797208117300131103250019021UR2500195295;05407007972081;300131;32500190;UR2500195295
010540700797208117300131103250019021UR2500195297;05407007972081;300131;32500190;UR2500195297
010540700797208117300131103250019021UR2500195299;05407007972081;300131;32500190;UR2500195299
010540700797208117300131103250019021UR2500195301;05407007972081;300131;32500190;UR2500195301
010540700797208117300131103250019021UR2500195303;05407007972081;300131;32500190;UR2500195303
010540700797208117300131103250019021UR2500195305;05407007972081;300131;32500190;UR2500195305
010540700797208117300131103250019021UR2500195307;05407007972081;300131;32500190;UR2500195307
010540700797208117300131103250019021UR2500195309;05407007972081;300131;32500190;UR2500195309
010540700797208117300131103250019021UR2500195311;05407007972081;300131;32500190;UR2500195311
010540700797208117300131103250019021UR2500195313;05407007972081;300131;32500190;UR2500195313
010540700797208117300131103250019021UR2500195315;05407007972081;300131;32500190;UR2500195315
010540700797208117300131103250019021UR2500195317;05407007972081;300131;32500190;UR2500195317
010540700797208117300131103250019021UR2500195319;05407007972081;300131;32500190;UR2500195319
010540700797208117300131103250019021UR2500195321;05407007972081;300131;32500190;UR2500195321
010540700797208117300131103250019021UR2500195323;05407007972081;300131;32500190;UR2500195323
010540700797208117300131103250019021UR2500195325;05407007972081;300131;32500190;UR2500195325
010540700797208117300131103250019021UR2500195327;05407007972081;300131;32500190;UR2500195327
010540700797208117300131103250019021UR2500195329;05407007972081;300131;32500190;UR2500195329
010540700797208117300131103250019021UR2500195331;05407007972081;300131;32500190;UR2500195331
010540700797208117300131103250019021UR2500195333;05407007972081;300131;32500190;UR2500195333
010540700797208117300131103250019021UR2500195335;05407007972081;300131;32500190;UR2500195335
010540700797208117300131103250019021UR2500195337;05407007972081;300131;32500190;UR2500195337
010540700797208117300131103250019021UR2500195339;05407007972081;300131;32500190;UR2500195339
010540700797208117300131103250019021UR2500195341;05407007972081;300131;32500190;UR2500195341
010540700797208117300131103250019021UR2500195343;05407007972081;300131;32500190;UR2500195343
010540700797208117300131103250019021UR2500195345;05407007972081;300131;32500190;UR2500195345
010540700797208117300131103250019021UR2500195347;05407007972081;300131;32500190;UR2500195347
010540700797208117300131103250019021UR2500195349;05407007972081;300131;32500190;UR2500195349
010540700797208117300131103250019021UR2500195351;05407007972081;300131;32500190;UR2500195351
010540700797208117300131103250019021UR2500195353;05407007972081;300131;32500190;UR2500195353
010540700797208117300131103250019021UR2500195355;05407007972081;300131;32500190;UR2500195355
010540700797208117300131103250019021UR2500195357;05407007972081;300131;32500190;UR2500195357
010540700797208117300131103250019021UR2500195359;05407007972081;300131;32500190;UR2500195359
010540700797208117300131103250019021UR2500195361;05407007972081;300131;32500190;UR2500195361
010540700797208117300131103250019021UR2500195363;05407007972081;300131;32500190;UR2500195363
010540700797208117300131103250019021UR2500195365;05407007972081;300131;32500190;UR2500195365
010540700797208117300131103250019021UR2500195367;05407007972081;300131;32500190;UR2500195367
010540700797208117300131103250019021UR2500195369;05407007972081;300131;32500190;UR2500195369
010540700797208117300131103250019021UR2500195371;05407007972081;300131;32500190;UR2500195371
010540700797208117300131103250019021UR2500195373;05407007972081;300131;32500190;UR2500195373
010540700797208117300131103250019021UR2500195375;05407007972081;300131;32500190;UR2500195375
010540700797208117300131103250019021UR2500195377;05407007972081;300131;32500190;UR2500195377
010540700797208117300131103250019021UR2500195379;05407007972081;300131;32500190;UR2500195379
010540700797208117300131103250019021UR2500195381;05407007972081;300131;32500190;UR2500195381
010540700797208117300131103250019021UR2500195383;05407007972081;300131;32500190;UR2500195383
010540700797208117300131103250019021UR2500195385;05407007972081;300131;32500190;UR2500195385
010540700797208117300131103250019021UR2500195387;05407007972081;300131;32500190;UR2500195387
010540700797208117300131103250019021UR2500195389;05407007972081;300131;32500190;UR2500195389
010540700797208117300131103250019021UR2500195391;05407007972081;300131;32500190;UR2500195391
010540700797208117300131103250019021UR2500195393;05407007972081;300131;32500190;UR2500195393
010540700797208117300131103250019021UR2500195395;05407007972081;300131;32500190;UR2500195395
010540700797208117300131103250019021UR2500195397;05407007972081;300131;32500190;UR2500195397
010540700797208117300131103250019021UR2500195399;05407007972081;300131;32500190;UR2500195399
010540700797208117300131103250019021UR2500195401;05407007972081;300131;32500190;UR2500195401
010540700797208117300131103250019021UR2500195403;05407007972081;300131;32500190;UR2500195403
010540700797208117300131103250019021UR2500195405;05407007972081;300131;32500190;UR2500195405
010540700797208117300131103250019021UR2500195407;05407007972081;300131;32500190;UR2500195407
010540700797208117300131103250019021UR2500195409;05407007972081;300131;32500190;UR2500195409
010540700797208117300131103250019021UR2500195411;05407007972081;300131;32500190;UR2500195411
010540700797208117300131103250019021UR2500195413;05407007972081;300131;32500190;UR2500195413
010540700797208117300131103250019021UR2500195415;05407007972081;300131;32500190;UR2500195415
010540700797208117300131103250019021UR2500195417;05407007972081;300131;32500190;UR2500195417
010540700797208117300131103250019021UR2500195419;05407007972081;300131;32500190;UR2500195419
010540700797208117300131103250019021UR2500195421;05407007972081;300131;32500190;UR2500195421
010540700797208117300131103250019021UR2500195423;05407007972081;300131;32500190;UR2500195423
010540700797208117300131103250019021UR2500195425;05407007972081;300131;32500190;UR2500195425
010540700797208117300131103250019021UR2500195427;05407007972081;300131;32500190;UR2500195427
010540700797208117300131103250019021UR2500195429;05407007972081;300131;32500190;UR2500195429
010540700797208117300131103250019021UR2500195431;05407007972081;300131;32500190;UR2500195431
010540700797208117300131103250019021UR2500195433;05407007972081;300131;32500190;UR2500195433
010540700797208117300131103250019021UR2500195435;05407007972081;300131;32500190;UR2500195435
010540700797208117300131103250019021UR2500195437;05407007972081;300131;32500190;UR2500195437
010540700797208117300131103250019021UR2500195439;05407007972081;300131;32500190;UR2500195439
010540700797208117300131103250019021UR2500195441;05407007972081;300131;32500190;UR2500195441
010540700797208117300131103250019021UR2500195443;05407007972081;300131;32500190;UR2500195443
010540700797208117300131103250019021UR2500195445;05407007972081;300131;32500190;UR2500195445
010540700797208117300131103250019021UR2500195447;05407007972081;300131;32500190;UR2500195447
010540700797208117300131103250019021UR2500195449;05407007972081;300131;32500190;UR2500195449
010540700797208117300131103250019021UR2500195451;05407007972081;300131;32500190;UR2500195451
010540700797208117300131103250019021UR2500195453;05407007972081;300131;32500190;UR2500195453
010540700797208117300131103250019021UR2500195455;05407007972081;300131;32500190;UR2500195455
010540700797208117300131103250019021UR2500195457;05407007972081;300131;32500190;UR2500195457
010540700797208117300131103250019021UR2500195459;05407007972081;300131;32500190;UR2500195459
010540700797208117300131103250019021UR2500195461;05407007972081;300131;32500190;UR2500195461
010540700797208117300131103250019021UR2500195463;05407007972081;300131;32500190;UR2500195463
010540700797208117300131103250019021UR2500195465;05407007972081;300131;32500190;UR2500195465
010540700797208117300131103250019021UR2500195467;05407007972081;300131;32500190;UR2500195467
010540700797208117300131103250019021UR2500195469;05407007972081;300131;32500190;UR2500195469
010540700797208117300131103250019021UR2500195471;05407007972081;300131;32500190;UR2500195471
010540700797208117300131103250019021UR2500195473;05407007972081;300131;32500190;UR2500195473
010540700797208117300131103250019021UR2500195475;05407007972081;300131;32500190;UR2500195475
010540700797208117300131103250019021UR2500195477;05407007972081;300131;32500190;UR2500195477
010540700797208117300131103250019021UR2500195479;05407007972081;300131;32500190;UR2500195479
010540700797208117300131103250019021UR2500195481;05407007972081;300131;32500190;UR2500195481
010540700797208117300131103250019021UR2500195483;05407007972081;300131;32500190;UR2500195483
010540700797208117300131103250019021UR2500195485;05407007972081;300131;32500190;UR2500195485
010540700797208117300131103250019021UR2500195487;05407007972081;300131;32500190;UR2500195487
010540700797208117300131103250019021UR2500195489;05407007972081;300131;32500190;UR2500195489
010540700797208117300131103250019021UR2500195491;05407007972081;300131;32500190;UR2500195491
010540700797208117300131103250019021UR2500195493;05407007972081;300131;32500190;UR2500195493
010540700797208117300131103250019021UR2500195495;05407007972081;300131;32500190;UR2500195495
010540700797208117300131103250019021UR2500195497;05407007972081;300131;32500190;UR2500195497
010540700797208117300131103250019021UR2500195499;05407007972081;300131;32500190;UR2500195499
010540700797208117300131103250019021UR2500195501;05407007972081;300131;32500190;UR2500195501
010540700797208117300131103250019021UR2500195503;05407007972081;300131;32500190;UR2500195503
010540700797208117300131103250019021UR2500195505;05407007972081;300131;32500190;UR2500195505
010540700797208117300131103250019021UR2500195507;05407007972081;300131;32500190;UR2500195507
010540700797208117300131103250019021UR2500195509;05407007972081;300131;32500190;UR2500195509
010540700797208117300131103250019021UR2500195511;05407007972081;300131;32500190;UR2500195511
010540700797208117300131103250019021UR2500195513;05407007972081;300131;32500190;UR2500195513
010540700797208117300131103250019021UR2500195515;05407007972081;300131;32500190;UR2500195515
