UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797212817300331103250172021FA2500096710;05407007972128;300331;32501720;FA2500096710
010540700797212817300331103250172021FA2500096712;05407007972128;300331;32501720;FA2500096712
010540700797212817300331103250172021FA2500096714;05407007972128;300331;32501720;FA2500096714
010540700797212817300331103250172021FA2500096716;05407007972128;300331;32501720;FA2500096716
010540700797212817300331103250172021FA2500096718;05407007972128;300331;32501720;FA2500096718
010540700797212817300331103250172021FA2500096720;05407007972128;300331;32501720;FA2500096720
010540700797212817300331103250172021FA2500096722;05407007972128;300331;32501720;FA2500096722
010540700797212817300331103250172021FA2500096724;05407007972128;300331;32501720;FA2500096724
010540700797212817300331103250172021FA2500096726;05407007972128;300331;32501720;FA2500096726
010540700797212817300331103250172021FA2500096728;05407007972128;300331;32501720;FA2500096728
010540700797212817300331103250172021FA2500096730;05407007972128;300331;32501720;FA2500096730
010540700797212817300331103250172021FA2500096732;05407007972128;300331;32501720;FA2500096732
010540700797212817300331103250172021FA2500096734;05407007972128;300331;32501720;FA2500096734
010540700797212817300331103250172021FA2500096736;05407007972128;300331;32501720;FA2500096736
010540700797212817300331103250172021FA2500096738;05407007972128;300331;32501720;FA2500096738
010540700797212817300331103250172021FA2500096740;05407007972128;300331;32501720;FA2500096740
010540700797212817300331103250172021FA2500096742;05407007972128;300331;32501720;FA2500096742
010540700797212817300331103250172021FA2500096744;05407007972128;300331;32501720;FA2500096744
010540700797212817300331103250172021FA2500096746;05407007972128;300331;32501720;FA2500096746
010540700797212817300331103250172021FA2500096748;05407007972128;300331;32501720;FA2500096748
010540700797212817300331103250172021FA2500096750;05407007972128;300331;32501720;FA2500096750
010540700797212817300331103250172021FA2500096752;05407007972128;300331;32501720;FA2500096752
010540700797212817300331103250172021FA2500096754;05407007972128;300331;32501720;FA2500096754
010540700797212817300331103250172021FA2500096756;05407007972128;300331;32501720;FA2500096756
010540700797212817300331103250172021FA2500096758;05407007972128;300331;32501720;FA2500096758
010540700797212817300331103250172021FA2500096760;05407007972128;300331;32501720;FA2500096760
010540700797212817300331103250172021FA2500096762;05407007972128;300331;32501720;FA2500096762
010540700797212817300331103250172021FA2500096764;05407007972128;300331;32501720;FA2500096764
010540700797212817300331103250172021FA2500096766;05407007972128;300331;32501720;FA2500096766
010540700797212817300331103250172021FA2500096768;05407007972128;300331;32501720;FA2500096768
010540700797212817300331103250172021FA2500096770;05407007972128;300331;32501720;FA2500096770
010540700797212817300331103250172021FA2500096772;05407007972128;300331;32501720;FA2500096772
010540700797212817300331103250172021FA2500096774;05407007972128;300331;32501720;FA2500096774
010540700797212817300331103250172021FA2500096776;05407007972128;300331;32501720;FA2500096776
010540700797212817300331103250172021FA2500096778;05407007972128;300331;32501720;FA2500096778
010540700797212817300331103250172021FA2500096780;05407007972128;300331;32501720;FA2500096780
010540700797212817300331103250172021FA2500096782;05407007972128;300331;32501720;FA2500096782
010540700797212817300331103250172021FA2500096784;05407007972128;300331;32501720;FA2500096784
010540700797212817300331103250172021FA2500096786;05407007972128;300331;32501720;FA2500096786
010540700797212817300331103250172021FA2500096788;05407007972128;300331;32501720;FA2500096788
010540700797212817300331103250172021FA2500096790;05407007972128;300331;32501720;FA2500096790
010540700797212817300331103250172021FA2500096792;05407007972128;300331;32501720;FA2500096792
010540700797212817300331103250172021FA2500096794;05407007972128;300331;32501720;FA2500096794
010540700797212817300331103250172021FA2500096796;05407007972128;300331;32501720;FA2500096796
010540700797212817300331103250172021FA2500096798;05407007972128;300331;32501720;FA2500096798
010540700797212817300331103250172021FA2500096802;05407007972128;300331;32501720;FA2500096802
010540700797212817300331103250172021FA2500096804;05407007972128;300331;32501720;FA2500096804
010540700797212817300331103250172021FA2500096806;05407007972128;300331;32501720;FA2500096806
010540700797212817300331103250172021FA2500096808;05407007972128;300331;32501720;FA2500096808
010540700797212817300331103250172021FA2500096810;05407007972128;300331;32501720;FA2500096810
010540700797212817300331103250172021FA2500096812;05407007972128;300331;32501720;FA2500096812
010540700797212817300331103250172021FA2500096814;05407007972128;300331;32501720;FA2500096814
010540700797212817300331103250172021FA2500096816;05407007972128;300331;32501720;FA2500096816
010540700797212817300331103250172021FA2500096818;05407007972128;300331;32501720;FA2500096818
010540700797212817300331103250172021FA2500096820;05407007972128;300331;32501720;FA2500096820
010540700797212817300331103250172021FA2500096822;05407007972128;300331;32501720;FA2500096822
010540700797212817300331103250172021FA2500096824;05407007972128;300331;32501720;FA2500096824
010540700797212817300331103250172021FA2500096826;05407007972128;300331;32501720;FA2500096826
010540700797212817300331103250172021FA2500096828;05407007972128;300331;32501720;FA2500096828
010540700797212817300331103250172021FA2500096830;05407007972128;300331;32501720;FA2500096830
010540700797212817300331103250172021FA2500096832;05407007972128;300331;32501720;FA2500096832
010540700797212817300331103250172021FA2500096834;05407007972128;300331;32501720;FA2500096834
010540700797212817300331103250172021FA2500096836;05407007972128;300331;32501720;FA2500096836
010540700797212817300331103250172021FA2500096838;05407007972128;300331;32501720;FA2500096838
010540700797212817300331103250172021FA2500096840;05407007972128;300331;32501720;FA2500096840
010540700797212817300331103250172021FA2500096842;05407007972128;300331;32501720;FA2500096842
010540700797212817300331103250172021FA2500096844;05407007972128;300331;32501720;FA2500096844
010540700797212817300331103250172021FA2500096846;05407007972128;300331;32501720;FA2500096846
010540700797212817300331103250172021FA2500096848;05407007972128;300331;32501720;FA2500096848
010540700797212817300331103250172021FA2500096850;05407007972128;300331;32501720;FA2500096850
010540700797212817300331103250172021FA2500096852;05407007972128;300331;32501720;FA2500096852
010540700797212817300331103250172021FA2500096854;05407007972128;300331;32501720;FA2500096854
010540700797212817300331103250172021FA2500096856;05407007972128;300331;32501720;FA2500096856
010540700797212817300331103250172021FA2500096858;05407007972128;300331;32501720;FA2500096858
010540700797212817300331103250172021FA2500096860;05407007972128;300331;32501720;FA2500096860
010540700797212817300331103250172021FA2500096862;05407007972128;300331;32501720;FA2500096862
010540700797212817300331103250172021FA2500096864;05407007972128;300331;32501720;FA2500096864
010540700797212817300331103250172021FA2500096866;05407007972128;300331;32501720;FA2500096866
010540700797212817300331103250172021FA2500096868;05407007972128;300331;32501720;FA2500096868
010540700797212817300331103250172021FA2500096870;05407007972128;300331;32501720;FA2500096870
010540700797212817300331103250172021FA2500096872;05407007972128;300331;32501720;FA2500096872
010540700797212817300331103250172021FA2500096874;05407007972128;300331;32501720;FA2500096874
010540700797212817300331103250172021FA2500096876;05407007972128;300331;32501720;FA2500096876
010540700797212817300331103250172021FA2500096878;05407007972128;300331;32501720;FA2500096878
010540700797212817300331103250172021FA2500096880;05407007972128;300331;32501720;FA2500096880
010540700797212817300331103250172021FA2500096882;05407007972128;300331;32501720;FA2500096882
010540700797212817300331103250172021FA2500096884;05407007972128;300331;32501720;FA2500096884
010540700797212817300331103250172021FA2500096886;05407007972128;300331;32501720;FA2500096886
010540700797212817300331103250172021FA2500096888;05407007972128;300331;32501720;FA2500096888
010540700797212817300331103250172021FA2500096890;05407007972128;300331;32501720;FA2500096890
010540700797212817300331103250172021FA2500096892;05407007972128;300331;32501720;FA2500096892
010540700797212817300331103250172021FA2500096894;05407007972128;300331;32501720;FA2500096894
010540700797212817300331103250172021FA2500096896;05407007972128;300331;32501720;FA2500096896
010540700797212817300331103250172021FA2500096898;05407007972128;300331;32501720;FA2500096898
010540700797212817300331103250172021FA2500096900;05407007972128;300331;32501720;FA2500096900
010540700797212817300331103250172021FA2500096902;05407007972128;300331;32501720;FA2500096902
010540700797212817300331103250172021FA2500096904;05407007972128;300331;32501720;FA2500096904
010540700797212817300331103250172021FA2500096906;05407007972128;300331;32501720;FA2500096906
010540700797212817300331103250172021FA2500096908;05407007972128;300331;32501720;FA2500096908
010540700797212817300331103250172021FA2500096910;05407007972128;300331;32501720;FA2500096910
010540700797212817300331103250172021FA2500096912;05407007972128;300331;32501720;FA2500096912
010540700797212817300331103250172021FA2500096914;05407007972128;300331;32501720;FA2500096914
010540700797212817300331103250172021FA2500096916;05407007972128;300331;32501720;FA2500096916
010540700797212817300331103250172021FA2500096918;05407007972128;300331;32501720;FA2500096918
010540700797212817300331103250172021FA2500096920;05407007972128;300331;32501720;FA2500096920
010540700797212817300331103250172021FA2500096922;05407007972128;300331;32501720;FA2500096922
010540700797212817300331103250172021FA2500096924;05407007972128;300331;32501720;FA2500096924
010540700797212817300331103250172021FA2500096926;05407007972128;300331;32501720;FA2500096926
010540700797212817300331103250172021FA2500096928;05407007972128;300331;32501720;FA2500096928
010540700797212817300331103250172021FA2500096930;05407007972128;300331;32501720;FA2500096930
010540700797212817300331103250172021FA2500096932;05407007972128;300331;32501720;FA2500096932
010540700797212817300331103250172021FA2500096934;05407007972128;300331;32501720;FA2500096934
010540700797212817300331103250172021FA2500096936;05407007972128;300331;32501720;FA2500096936
010540700797212817300331103250172021FA2500096938;05407007972128;300331;32501720;FA2500096938
010540700797212817300331103250172021FA2500096940;05407007972128;300331;32501720;FA2500096940
010540700797212817300331103250172021FA2500096942;05407007972128;300331;32501720;FA2500096942
010540700797212817300331103250172021FA2500096944;05407007972128;300331;32501720;FA2500096944
010540700797212817300331103250172021FA2500096946;05407007972128;300331;32501720;FA2500096946
010540700797212817300331103250172021FA2500096948;05407007972128;300331;32501720;FA2500096948
010540700797212817300331103250172021FA2500096950;05407007972128;300331;32501720;FA2500096950
010540700797212817300331103250172021FA2500096952;05407007972128;300331;32501720;FA2500096952
010540700797212817300331103250172021FA2500096954;05407007972128;300331;32501720;FA2500096954
010540700797212817300331103250172021FA2500096956;05407007972128;300331;32501720;FA2500096956
010540700797212817300331103250172021FA2500096958;05407007972128;300331;32501720;FA2500096958
010540700797212817300331103250172021FA2500096960;05407007972128;300331;32501720;FA2500096960
010540700797212817300331103250172021FA2500096962;05407007972128;300331;32501720;FA2500096962
010540700797212817300331103250172021FA2500096964;05407007972128;300331;32501720;FA2500096964
010540700797212817300331103250172021FA2500096966;05407007972128;300331;32501720;FA2500096966
010540700797212817300331103250172021FA2500096968;05407007972128;300331;32501720;FA2500096968
010540700797212817300331103250172021FA2500096970;05407007972128;300331;32501720;FA2500096970
010540700797212817300331103250172021FA2500096972;05407007972128;300331;32501720;FA2500096972
010540700797212817300331103250172021FA2500096974;05407007972128;300331;32501720;FA2500096974
010540700797212817300331103250172021FA2500096976;05407007972128;300331;32501720;FA2500096976
010540700797212817300331103250172021FA2500096978;05407007972128;300331;32501720;FA2500096978
010540700797212817300331103250172021FA2500096980;05407007972128;300331;32501720;FA2500096980
010540700797212817300331103250172021FA2500096982;05407007972128;300331;32501720;FA2500096982
010540700797212817300331103250172021FA2500096984;05407007972128;300331;32501720;FA2500096984
010540700797212817300331103250172021FA2500096986;05407007972128;300331;32501720;FA2500096986
010540700797212817300331103250172021FA2500096988;05407007972128;300331;32501720;FA2500096988
010540700797212817300331103250172021FA2500096990;05407007972128;300331;32501720;FA2500096990
010540700797212817300331103250172021FA2500096992;05407007972128;300331;32501720;FA2500096992
010540700797212817300331103250172021FA2500096994;05407007972128;300331;32501720;FA2500096994
010540700797212817300331103250172021FA2500096996;05407007972128;300331;32501720;FA2500096996
010540700797212817300331103250172021FA2500096998;05407007972128;300331;32501720;FA2500096998
010540700797212817300331103250172021FA2500097000;05407007972128;300331;32501720;FA2500097000
