UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500215537;05407007972081;300228;32500587;UR2500215537
010540700797208117300228103250058721UR2500215539;05407007972081;300228;32500587;UR2500215539
010540700797208117300228103250058721UR2500215541;05407007972081;300228;32500587;UR2500215541
010540700797208117300228103250058721UR2500215543;05407007972081;300228;32500587;UR2500215543
010540700797208117300228103250058721UR2500215545;05407007972081;300228;32500587;UR2500215545
010540700797208117300228103250058721UR2500215547;05407007972081;300228;32500587;UR2500215547
010540700797208117300228103250058721UR2500215549;05407007972081;300228;32500587;UR2500215549
010540700797208117300228103250058721UR2500215551;05407007972081;300228;32500587;UR2500215551
010540700797208117300228103250058721UR2500215553;05407007972081;300228;32500587;UR2500215553
010540700797208117300228103250058721UR2500215555;05407007972081;300228;32500587;UR2500215555
010540700797208117300228103250058721UR2500215557;05407007972081;300228;32500587;UR2500215557
010540700797208117300228103250058721UR2500215559;05407007972081;300228;32500587;UR2500215559
010540700797208117300228103250058721UR2500215561;05407007972081;300228;32500587;UR2500215561
010540700797208117300228103250058721UR2500215563;05407007972081;300228;32500587;UR2500215563
010540700797208117300228103250058721UR2500215565;05407007972081;300228;32500587;UR2500215565
010540700797208117300228103250058721UR2500215567;05407007972081;300228;32500587;UR2500215567
010540700797208117300228103250058721UR2500215569;05407007972081;300228;32500587;UR2500215569
010540700797208117300228103250058721UR2500215571;05407007972081;300228;32500587;UR2500215571
010540700797208117300228103250058721UR2500215573;05407007972081;300228;32500587;UR2500215573
010540700797208117300228103250058721UR2500215575;05407007972081;300228;32500587;UR2500215575
010540700797208117300228103250058721UR2500215577;05407007972081;300228;32500587;UR2500215577
010540700797208117300228103250058721UR2500215579;05407007972081;300228;32500587;UR2500215579
010540700797208117300228103250058721UR2500215581;05407007972081;300228;32500587;UR2500215581
010540700797208117300228103250058721UR2500215583;05407007972081;300228;32500587;UR2500215583
010540700797208117300228103250058721UR2500215585;05407007972081;300228;32500587;UR2500215585
010540700797208117300228103250058721UR2500215587;05407007972081;300228;32500587;UR2500215587
010540700797208117300228103250058721UR2500215589;05407007972081;300228;32500587;UR2500215589
010540700797208117300228103250058721UR2500215591;05407007972081;300228;32500587;UR2500215591
010540700797208117300228103250058721UR2500215593;05407007972081;300228;32500587;UR2500215593
010540700797208117300228103250058721UR2500215595;05407007972081;300228;32500587;UR2500215595
010540700797208117300228103250058721UR2500215597;05407007972081;300228;32500587;UR2500215597
010540700797208117300228103250058721UR2500215599;05407007972081;300228;32500587;UR2500215599
