UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797212817300331103250172021FA2500094294;05407007972128;300331;32501720;FA2500094294
010540700797212817300331103250172021FA2500094296;05407007972128;300331;32501720;FA2500094296
010540700797212817300331103250172021FA2500094298;05407007972128;300331;32501720;FA2500094298
010540700797212817300331103250172021FA2500094300;05407007972128;300331;32501720;FA2500094300
010540700797212817300331103250172021FA2500094302;05407007972128;300331;32501720;FA2500094302
010540700797212817300331103250172021FA2500094304;05407007972128;300331;32501720;FA2500094304
010540700797212817300331103250172021FA2500094306;05407007972128;300331;32501720;FA2500094306
010540700797212817300331103250172021FA2500094308;05407007972128;300331;32501720;FA2500094308
010540700797212817300331103250172021FA2500094310;05407007972128;300331;32501720;FA2500094310
010540700797212817300331103250172021FA2500094312;05407007972128;300331;32501720;FA2500094312
010540700797212817300331103250172021FA2500094314;05407007972128;300331;32501720;FA2500094314
010540700797212817300331103250172021FA2500094316;05407007972128;300331;32501720;FA2500094316
010540700797212817300331103250172021FA2500094318;05407007972128;300331;32501720;FA2500094318
010540700797212817300331103250172021FA2500094320;05407007972128;300331;32501720;FA2500094320
010540700797212817300331103250172021FA2500094322;05407007972128;300331;32501720;FA2500094322
010540700797212817300331103250172021FA2500094324;05407007972128;300331;32501720;FA2500094324
010540700797212817300331103250172021FA2500094326;05407007972128;300331;32501720;FA2500094326
010540700797212817300331103250172021FA2500094328;05407007972128;300331;32501720;FA2500094328
010540700797212817300331103250172021FA2500094330;05407007972128;300331;32501720;FA2500094330
010540700797212817300331103250172021FA2500094332;05407007972128;300331;32501720;FA2500094332
010540700797212817300331103250172021FA2500094334;05407007972128;300331;32501720;FA2500094334
010540700797212817300331103250172021FA2500094336;05407007972128;300331;32501720;FA2500094336
010540700797212817300331103250172021FA2500094338;05407007972128;300331;32501720;FA2500094338
010540700797212817300331103250172021FA2500094340;05407007972128;300331;32501720;FA2500094340
010540700797212817300331103250172021FA2500094342;05407007972128;300331;32501720;FA2500094342
010540700797212817300331103250172021FA2500094344;05407007972128;300331;32501720;FA2500094344
010540700797212817300331103250172021FA2500094346;05407007972128;300331;32501720;FA2500094346
010540700797212817300331103250172021FA2500094348;05407007972128;300331;32501720;FA2500094348
010540700797212817300331103250172021FA2500094350;05407007972128;300331;32501720;FA2500094350
010540700797212817300331103250172021FA2500094352;05407007972128;300331;32501720;FA2500094352
010540700797212817300331103250172021FA2500094354;05407007972128;300331;32501720;FA2500094354
010540700797212817300331103250172021FA2500094356;05407007972128;300331;32501720;FA2500094356
010540700797212817300331103250172021FA2500094358;05407007972128;300331;32501720;FA2500094358
010540700797212817300331103250172021FA2500094360;05407007972128;300331;32501720;FA2500094360
010540700797212817300331103250172021FA2500094362;05407007972128;300331;32501720;FA2500094362
010540700797212817300331103250172021FA2500094364;05407007972128;300331;32501720;FA2500094364
010540700797212817300331103250172021FA2500094366;05407007972128;300331;32501720;FA2500094366
010540700797212817300331103250172021FA2500094368;05407007972128;300331;32501720;FA2500094368
010540700797212817300331103250172021FA2500094370;05407007972128;300331;32501720;FA2500094370
010540700797212817300331103250172021FA2500094372;05407007972128;300331;32501720;FA2500094372
010540700797212817300331103250172021FA2500094374;05407007972128;300331;32501720;FA2500094374
010540700797212817300331103250172021FA2500094376;05407007972128;300331;32501720;FA2500094376
010540700797212817300331103250172021FA2500094382;05407007972128;300331;32501720;FA2500094382
010540700797212817300331103250172021FA2500094386;05407007972128;300331;32501720;FA2500094386
010540700797212817300331103250172021FA2500094388;05407007972128;300331;32501720;FA2500094388
010540700797212817300331103250172021FA2500094390;05407007972128;300331;32501720;FA2500094390
010540700797212817300331103250172021FA2500094392;05407007972128;300331;32501720;FA2500094392
010540700797212817300331103250172021FA2500094394;05407007972128;300331;32501720;FA2500094394
010540700797212817300331103250172021FA2500094396;05407007972128;300331;32501720;FA2500094396
010540700797212817300331103250172021FA2500094398;05407007972128;300331;32501720;FA2500094398
010540700797212817300331103250172021FA2500094400;05407007972128;300331;32501720;FA2500094400
010540700797212817300331103250172021FA2500094402;05407007972128;300331;32501720;FA2500094402
010540700797212817300331103250172021FA2500094404;05407007972128;300331;32501720;FA2500094404
010540700797212817300331103250172021FA2500094406;05407007972128;300331;32501720;FA2500094406
010540700797212817300331103250172021FA2500094408;05407007972128;300331;32501720;FA2500094408
010540700797212817300331103250172021FA2500094410;05407007972128;300331;32501720;FA2500094410
010540700797212817300331103250172021FA2500094412;05407007972128;300331;32501720;FA2500094412
010540700797212817300331103250172021FA2500094414;05407007972128;300331;32501720;FA2500094414
010540700797212817300331103250172021FA2500094416;05407007972128;300331;32501720;FA2500094416
010540700797212817300331103250172021FA2500094418;05407007972128;300331;32501720;FA2500094418
010540700797212817300331103250172021FA2500094420;05407007972128;300331;32501720;FA2500094420
010540700797212817300331103250172021FA2500094422;05407007972128;300331;32501720;FA2500094422
010540700797212817300331103250172021FA2500094424;05407007972128;300331;32501720;FA2500094424
010540700797212817300331103250172021FA2500094426;05407007972128;300331;32501720;FA2500094426
010540700797212817300331103250172021FA2500094428;05407007972128;300331;32501720;FA2500094428
010540700797212817300331103250172021FA2500094430;05407007972128;300331;32501720;FA2500094430
010540700797212817300331103250172021FA2500094432;05407007972128;300331;32501720;FA2500094432
010540700797212817300331103250172021FA2500094434;05407007972128;300331;32501720;FA2500094434
010540700797212817300331103250172021FA2500094436;05407007972128;300331;32501720;FA2500094436
010540700797212817300331103250172021FA2500094438;05407007972128;300331;32501720;FA2500094438
010540700797212817300331103250172021FA2500094440;05407007972128;300331;32501720;FA2500094440
010540700797212817300331103250172021FA2500094442;05407007972128;300331;32501720;FA2500094442
010540700797212817300331103250172021FA2500094444;05407007972128;300331;32501720;FA2500094444
010540700797212817300331103250172021FA2500094446;05407007972128;300331;32501720;FA2500094446
010540700797212817300331103250172021FA2500094448;05407007972128;300331;32501720;FA2500094448
010540700797212817300331103250172021FA2500094450;05407007972128;300331;32501720;FA2500094450
010540700797212817300331103250172021FA2500094452;05407007972128;300331;32501720;FA2500094452
010540700797212817300331103250172021FA2500094454;05407007972128;300331;32501720;FA2500094454
010540700797212817300331103250172021FA2500094456;05407007972128;300331;32501720;FA2500094456
