UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797212817300331103250172021FA2500099132;05407007972128;300331;32501720;FA2500099132
010540700797212817300331103250172021FA2500099134;05407007972128;300331;32501720;FA2500099134
010540700797212817300331103250172021FA2500099136;05407007972128;300331;32501720;FA2500099136
010540700797212817300331103250172021FA2500099138;05407007972128;300331;32501720;FA2500099138
010540700797212817300331103250172021FA2500099140;05407007972128;300331;32501720;FA2500099140
010540700797212817300331103250172021FA2500099142;05407007972128;300331;32501720;FA2500099142
010540700797212817300331103250172021FA2500099144;05407007972128;300331;32501720;FA2500099144
010540700797212817300331103250172021FA2500099146;05407007972128;300331;32501720;FA2500099146
010540700797212817300331103250172021FA2500099148;05407007972128;300331;32501720;FA2500099148
010540700797212817300331103250172021FA2500099150;05407007972128;300331;32501720;FA2500099150
010540700797212817300331103250172021FA2500099152;05407007972128;300331;32501720;FA2500099152
010540700797212817300331103250172021FA2500099154;05407007972128;300331;32501720;FA2500099154
010540700797212817300331103250172021FA2500099156;05407007972128;300331;32501720;FA2500099156
010540700797212817300331103250172021FA2500099158;05407007972128;300331;32501720;FA2500099158
010540700797212817300331103250172021FA2500099160;05407007972128;300331;32501720;FA2500099160
010540700797212817300331103250172021FA2500099162;05407007972128;300331;32501720;FA2500099162
010540700797212817300331103250172021FA2500099164;05407007972128;300331;32501720;FA2500099164
010540700797212817300331103250172021FA2500099166;05407007972128;300331;32501720;FA2500099166
010540700797212817300331103250172021FA2500099168;05407007972128;300331;32501720;FA2500099168
010540700797212817300331103250172021FA2500099170;05407007972128;300331;32501720;FA2500099170
010540700797212817300331103250172021FA2500099172;05407007972128;300331;32501720;FA2500099172
010540700797212817300331103250172021FA2500099174;05407007972128;300331;32501720;FA2500099174
010540700797212817300331103250172021FA2500099176;05407007972128;300331;32501720;FA2500099176
010540700797212817300331103250172021FA2500099178;05407007972128;300331;32501720;FA2500099178
010540700797212817300331103250172021FA2500099180;05407007972128;300331;32501720;FA2500099180
010540700797212817300331103250172021FA2500099182;05407007972128;300331;32501720;FA2500099182
010540700797212817300331103250172021FA2500099184;05407007972128;300331;32501720;FA2500099184
010540700797212817300331103250172021FA2500099186;05407007972128;300331;32501720;FA2500099186
010540700797212817300331103250172021FA2500099188;05407007972128;300331;32501720;FA2500099188
010540700797212817300331103250172021FA2500099190;05407007972128;300331;32501720;FA2500099190
010540700797212817300331103250172021FA2500099192;05407007972128;300331;32501720;FA2500099192
010540700797212817300331103250172021FA2500099194;05407007972128;300331;32501720;FA2500099194
010540700797212817300331103250172021FA2500099196;05407007972128;300331;32501720;FA2500099196
010540700797212817300331103250172021FA2500099198;05407007972128;300331;32501720;FA2500099198
010540700797212817300331103250172021FA2500099200;05407007972128;300331;32501720;FA2500099200
010540700797212817300331103250172021FA2500099202;05407007972128;300331;32501720;FA2500099202
010540700797212817300331103250172021FA2500099204;05407007972128;300331;32501720;FA2500099204
010540700797212817300331103250172021FA2500099206;05407007972128;300331;32501720;FA2500099206
010540700797212817300331103250172021FA2500099208;05407007972128;300331;32501720;FA2500099208
010540700797212817300331103250172021FA2500099210;05407007972128;300331;32501720;FA2500099210
010540700797212817300331103250172021FA2500099212;05407007972128;300331;32501720;FA2500099212
010540700797212817300331103250172021FA2500099214;05407007972128;300331;32501720;FA2500099214
010540700797212817300331103250172021FA2500099216;05407007972128;300331;32501720;FA2500099216
010540700797212817300331103250172021FA2500099218;05407007972128;300331;32501720;FA2500099218
010540700797212817300331103250172021FA2500099220;05407007972128;300331;32501720;FA2500099220
010540700797212817300331103250172021FA2500099222;05407007972128;300331;32501720;FA2500099222
010540700797212817300331103250172021FA2500099224;05407007972128;300331;32501720;FA2500099224
010540700797212817300331103250172021FA2500099226;05407007972128;300331;32501720;FA2500099226
010540700797212817300331103250172021FA2500099228;05407007972128;300331;32501720;FA2500099228
010540700797212817300331103250172021FA2500099230;05407007972128;300331;32501720;FA2500099230
010540700797212817300331103250172021FA2500099232;05407007972128;300331;32501720;FA2500099232
010540700797212817300331103250172021FA2500099234;05407007972128;300331;32501720;FA2500099234
010540700797212817300331103250172021FA2500099236;05407007972128;300331;32501720;FA2500099236
010540700797212817300331103250172021FA2500099238;05407007972128;300331;32501720;FA2500099238
010540700797212817300331103250172021FA2500099240;05407007972128;300331;32501720;FA2500099240
010540700797212817300331103250172021FA2500099242;05407007972128;300331;32501720;FA2500099242
010540700797212817300331103250172021FA2500099244;05407007972128;300331;32501720;FA2500099244
