UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797213517280531103230327521FA2500090579;05407007972135;280531;32303275;FA2500090579
010540700797213517280531103230327521FA2500090581;05407007972135;280531;32303275;FA2500090581
010540700797213517280531103230327521FA2500090583;05407007972135;280531;32303275;FA2500090583
010540700797213517280531103230327521FA2500090585;05407007972135;280531;32303275;FA2500090585
010540700797213517280531103230327521FA2500090587;05407007972135;280531;32303275;FA2500090587
010540700797213517280531103230327521FA2500090591;05407007972135;280531;32303275;FA2500090591
010540700797213517280531103230327521FA2500090593;05407007972135;280531;32303275;FA2500090593
010540700797213517280531103230327521FA2500090595;05407007972135;280531;32303275;FA2500090595
010540700797213517280531103230327521FA2500090597;05407007972135;280531;32303275;FA2500090597
010540700797213517280531103230327521FA2500090599;05407007972135;280531;32303275;FA2500090599
010540700797213517280531103230327521FA2500090601;05407007972135;280531;32303275;FA2500090601
010540700797213517280531103230327521FA2500090603;05407007972135;280531;32303275;FA2500090603
010540700797213517280531103230327521FA2500090605;05407007972135;280531;32303275;FA2500090605
010540700797213517280531103230327521FA2500090607;05407007972135;280531;32303275;FA2500090607
010540700797213517280531103230327521FA2500090609;05407007972135;280531;32303275;FA2500090609
010540700797213517280531103230327521FA2500090611;05407007972135;280531;32303275;FA2500090611
010540700797213517280531103230327521FA2500090613;05407007972135;280531;32303275;FA2500090613
010540700797213517280531103230327521FA2500090615;05407007972135;280531;32303275;FA2500090615
010540700797213517280531103230327521FA2500090617;05407007972135;280531;32303275;FA2500090617
010540700797213517280531103230327521FA2500090619;05407007972135;280531;32303275;FA2500090619
010540700797213517280531103230327521FA2500090621;05407007972135;280531;32303275;FA2500090621
010540700797213517280531103230327521FA2500090623;05407007972135;280531;32303275;FA2500090623
010540700797213517280531103230327521FA2500090627;05407007972135;280531;32303275;FA2500090627
010540700797213517280531103230327521FA2500090629;05407007972135;280531;32303275;FA2500090629
010540700797213517280531103230327521FA2500090631;05407007972135;280531;32303275;FA2500090631
010540700797213517280531103230327521FA2500090633;05407007972135;280531;32303275;FA2500090633
010540700797213517280531103230327521FA2500090635;05407007972135;280531;32303275;FA2500090635
010540700797213517280531103230327521FA2500090637;05407007972135;280531;32303275;FA2500090637
010540700797213517280531103230327521FA2500090639;05407007972135;280531;32303275;FA2500090639
010540700797213517280531103230327521FA2500090641;05407007972135;280531;32303275;FA2500090641
010540700797213517280531103230327521FA2500090643;05407007972135;280531;32303275;FA2500090643
010540700797213517280531103230327521FA2500090645;05407007972135;280531;32303275;FA2500090645
010540700797213517280531103230327521FA2500090647;05407007972135;280531;32303275;FA2500090647
010540700797213517280531103230327521FA2500090649;05407007972135;280531;32303275;FA2500090649
010540700797213517280531103230327521FA2500090651;05407007972135;280531;32303275;FA2500090651
010540700797213517280531103230327521FA2500090653;05407007972135;280531;32303275;FA2500090653
010540700797213517280531103230327521FA2500090655;05407007972135;280531;32303275;FA2500090655
010540700797213517280531103230327521FA2500090657;05407007972135;280531;32303275;FA2500090657
010540700797213517280531103230327521FA2500090659;05407007972135;280531;32303275;FA2500090659
010540700797213517280531103230327521FA2500090661;05407007972135;280531;32303275;FA2500090661
