UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500210869;05407007972081;300228;32500587;UR2500210869
010540700797208117300228103250058721UR2500210871;05407007972081;300228;32500587;UR2500210871
010540700797208117300228103250058721UR2500210873;05407007972081;300228;32500587;UR2500210873
010540700797208117300228103250058721UR2500210875;05407007972081;300228;32500587;UR2500210875
010540700797208117300228103250058721UR2500210877;05407007972081;300228;32500587;UR2500210877
010540700797208117300228103250058721UR2500210879;05407007972081;300228;32500587;UR2500210879
010540700797208117300228103250058721UR2500210881;05407007972081;300228;32500587;UR2500210881
010540700797208117300228103250058721UR2500210883;05407007972081;300228;32500587;UR2500210883
010540700797208117300228103250058721UR2500210885;05407007972081;300228;32500587;UR2500210885
010540700797208117300228103250058721UR2500210887;05407007972081;300228;32500587;UR2500210887
010540700797208117300228103250058721UR2500210889;05407007972081;300228;32500587;UR2500210889
010540700797208117300228103250058721UR2500210891;05407007972081;300228;32500587;UR2500210891
010540700797208117300228103250058721UR2500210893;05407007972081;300228;32500587;UR2500210893
010540700797208117300228103250058721UR2500210895;05407007972081;300228;32500587;UR2500210895
010540700797208117300228103250058721UR2500210897;05407007972081;300228;32500587;UR2500210897
010540700797208117300228103250058721UR2500210899;05407007972081;300228;32500587;UR2500210899
010540700797208117300228103250058721UR2500210901;05407007972081;300228;32500587;UR2500210901
010540700797208117300228103250058721UR2500210903;05407007972081;300228;32500587;UR2500210903
010540700797208117300228103250058721UR2500210905;05407007972081;300228;32500587;UR2500210905
010540700797208117300228103250058721UR2500210907;05407007972081;300228;32500587;UR2500210907
010540700797208117300228103250058721UR2500210909;05407007972081;300228;32500587;UR2500210909
010540700797208117300228103250058721UR2500210911;05407007972081;300228;32500587;UR2500210911
010540700797208117300228103250058721UR2500210913;05407007972081;300228;32500587;UR2500210913
010540700797208117300228103250058721UR2500210915;05407007972081;300228;32500587;UR2500210915
010540700797208117300228103250058721UR2500210917;05407007972081;300228;32500587;UR2500210917
010540700797208117300228103250058721UR2500210919;05407007972081;300228;32500587;UR2500210919
010540700797208117300228103250058721UR2500210921;05407007972081;300228;32500587;UR2500210921
010540700797208117300228103250058721UR2500210923;05407007972081;300228;32500587;UR2500210923
010540700797208117300228103250058721UR2500210925;05407007972081;300228;32500587;UR2500210925
010540700797208117300228103250058721UR2500210927;05407007972081;300228;32500587;UR2500210927
010540700797208117300228103250058721UR2500210929;05407007972081;300228;32500587;UR2500210929
010540700797208117300228103250058721UR2500210931;05407007972081;300228;32500587;UR2500210931
010540700797208117300228103250058721UR2500210933;05407007972081;300228;32500587;UR2500210933
010540700797208117300228103250058721UR2500210935;05407007972081;300228;32500587;UR2500210935
010540700797208117300228103250058721UR2500210937;05407007972081;300228;32500587;UR2500210937
010540700797208117300228103250058721UR2500210939;05407007972081;300228;32500587;UR2500210939
010540700797208117300228103250058721UR2500210941;05407007972081;300228;32500587;UR2500210941
010540700797208117300228103250058721UR2500210943;05407007972081;300228;32500587;UR2500210943
010540700797208117300228103250058721UR2500210945;05407007972081;300228;32500587;UR2500210945
010540700797208117300228103250058721UR2500210947;05407007972081;300228;32500587;UR2500210947
010540700797208117300228103250058721UR2500210949;05407007972081;300228;32500587;UR2500210949
010540700797208117300228103250058721UR2500210951;05407007972081;300228;32500587;UR2500210951
010540700797208117300228103250058721UR2500210953;05407007972081;300228;32500587;UR2500210953
010540700797208117300228103250058721UR2500210955;05407007972081;300228;32500587;UR2500210955
010540700797208117300228103250058721UR2500210957;05407007972081;300228;32500587;UR2500210957
010540700797208117300228103250058721UR2500210959;05407007972081;300228;32500587;UR2500210959
010540700797208117300228103250058721UR2500210961;05407007972081;300228;32500587;UR2500210961
010540700797208117300228103250058721UR2500210963;05407007972081;300228;32500587;UR2500210963
010540700797208117300228103250058721UR2500210965;05407007972081;300228;32500587;UR2500210965
010540700797208117300228103250058721UR2500210967;05407007972081;300228;32500587;UR2500210967
010540700797208117300228103250058721UR2500210969;05407007972081;300228;32500587;UR2500210969
010540700797208117300228103250058721UR2500210971;05407007972081;300228;32500587;UR2500210971
010540700797208117300228103250058721UR2500210973;05407007972081;300228;32500587;UR2500210973
010540700797208117300228103250058721UR2500210975;05407007972081;300228;32500587;UR2500210975
010540700797208117300228103250058721UR2500210977;05407007972081;300228;32500587;UR2500210977
010540700797208117300228103250058721UR2500210979;05407007972081;300228;32500587;UR2500210979
010540700797208117300228103250058721UR2500210981;05407007972081;300228;32500587;UR2500210981
010540700797208117300228103250058721UR2500210983;05407007972081;300228;32500587;UR2500210983
010540700797208117300228103250058721UR2500210985;05407007972081;300228;32500587;UR2500210985
010540700797208117300228103250058721UR2500210987;05407007972081;300228;32500587;UR2500210987
010540700797208117300228103250058721UR2500210989;05407007972081;300228;32500587;UR2500210989
010540700797208117300228103250058721UR2500210991;05407007972081;300228;32500587;UR2500210991
010540700797208117300228103250058721UR2500210993;05407007972081;300228;32500587;UR2500210993
010540700797208117300228103250058721UR2500210995;05407007972081;300228;32500587;UR2500210995
010540700797208117300228103250058721UR2500210997;05407007972081;300228;32500587;UR2500210997
