UDI;UDI-DI;EXPIRY DATE;LOT;UNIQUE NR
010540700797208117300228103250058721UR2500214631;05407007972081;300228;32500587;UR2500214631
010540700797208117300228103250058721UR2500214633;05407007972081;300228;32500587;UR2500214633
010540700797208117300228103250058721UR2500214635;05407007972081;300228;32500587;UR2500214635
010540700797208117300228103250058721UR2500214637;05407007972081;300228;32500587;UR2500214637
010540700797208117300228103250058721UR2500214639;05407007972081;300228;32500587;UR2500214639
010540700797208117300228103250058721UR2500214641;05407007972081;300228;32500587;UR2500214641
010540700797208117300228103250058721UR2500214643;05407007972081;300228;32500587;UR2500214643
010540700797208117300228103250058721UR2500214645;05407007972081;300228;32500587;UR2500214645
010540700797208117300228103250058721UR2500214647;05407007972081;300228;32500587;UR2500214647
010540700797208117300228103250058721UR2500214649;05407007972081;300228;32500587;UR2500214649
010540700797208117300228103250058721UR2500214651;05407007972081;300228;32500587;UR2500214651
010540700797208117300228103250058721UR2500214653;05407007972081;300228;32500587;UR2500214653
010540700797208117300228103250058721UR2500214655;05407007972081;300228;32500587;UR2500214655
010540700797208117300228103250058721UR2500214657;05407007972081;300228;32500587;UR2500214657
010540700797208117300228103250058721UR2500214659;05407007972081;300228;32500587;UR2500214659
010540700797208117300228103250058721UR2500214661;05407007972081;300228;32500587;UR2500214661
010540700797208117300228103250058721UR2500214663;05407007972081;300228;32500587;UR2500214663
010540700797208117300228103250058721UR2500214665;05407007972081;300228;32500587;UR2500214665
010540700797208117300228103250058721UR2500214667;05407007972081;300228;32500587;UR2500214667
010540700797208117300228103250058721UR2500214669;05407007972081;300228;32500587;UR2500214669
010540700797208117300228103250058721UR2500214671;05407007972081;300228;32500587;UR2500214671
010540700797208117300228103250058721UR2500214673;05407007972081;300228;32500587;UR2500214673
010540700797208117300228103250058721UR2500214675;05407007972081;300228;32500587;UR2500214675
010540700797208117300228103250058721UR2500214677;05407007972081;300228;32500587;UR2500214677
010540700797208117300228103250058721UR2500214679;05407007972081;300228;32500587;UR2500214679
010540700797208117300228103250058721UR2500214681;05407007972081;300228;32500587;UR2500214681
010540700797208117300228103250058721UR2500214683;05407007972081;300228;32500587;UR2500214683
010540700797208117300228103250058721UR2500214685;05407007972081;300228;32500587;UR2500214685
010540700797208117300228103250058721UR2500214687;05407007972081;300228;32500587;UR2500214687
010540700797208117300228103250058721UR2500214689;05407007972081;300228;32500587;UR2500214689
010540700797208117300228103250058721UR2500214691;05407007972081;300228;32500587;UR2500214691
010540700797208117300228103250058721UR2500214693;05407007972081;300228;32500587;UR2500214693
010540700797208117300228103250058721UR2500214695;05407007972081;300228;32500587;UR2500214695
010540700797208117300228103250058721UR2500214697;05407007972081;300228;32500587;UR2500214697
010540700797208117300228103250058721UR2500214699;05407007972081;300228;32500587;UR2500214699
010540700797208117300228103250058721UR2500214701;05407007972081;300228;32500587;UR2500214701
010540700797208117300228103250058721UR2500214703;05407007972081;300228;32500587;UR2500214703
010540700797208117300228103250058721UR2500214705;05407007972081;300228;32500587;UR2500214705
010540700797208117300228103250058721UR2500214707;05407007972081;300228;32500587;UR2500214707
010540700797208117300228103250058721UR2500214709;05407007972081;300228;32500587;UR2500214709
010540700797208117300228103250058721UR2500214711;05407007972081;300228;32500587;UR2500214711
010540700797208117300228103250058721UR2500214713;05407007972081;300228;32500587;UR2500214713
010540700797208117300228103250058721UR2500214715;05407007972081;300228;32500587;UR2500214715
010540700797208117300228103250058721UR2500214717;05407007972081;300228;32500587;UR2500214717
010540700797208117300228103250058721UR2500214719;05407007972081;300228;32500587;UR2500214719
010540700797208117300228103250058721UR2500214721;05407007972081;300228;32500587;UR2500214721
010540700797208117300228103250058721UR2500214723;05407007972081;300228;32500587;UR2500214723
010540700797208117300228103250058721UR2500214725;05407007972081;300228;32500587;UR2500214725
010540700797208117300228103250058721UR2500214727;05407007972081;300228;32500587;UR2500214727
010540700797208117300228103250058721UR2500214729;05407007972081;300228;32500587;UR2500214729
010540700797208117300228103250058721UR2500214731;05407007972081;300228;32500587;UR2500214731
010540700797208117300228103250058721UR2500214735;05407007972081;300228;32500587;UR2500214735
010540700797208117300228103250058721UR2500214737;05407007972081;300228;32500587;UR2500214737
010540700797208117300228103250058721UR2500214739;05407007972081;300228;32500587;UR2500214739
010540700797208117300228103250058721UR2500214743;05407007972081;300228;32500587;UR2500214743
010540700797208117300228103250058721UR2500214745;05407007972081;300228;32500587;UR2500214745
010540700797208117300228103250058721UR2500214747;05407007972081;300228;32500587;UR2500214747
010540700797208117300228103250058721UR2500214749;05407007972081;300228;32500587;UR2500214749
010540700797208117300228103250058721UR2500214751;05407007972081;300228;32500587;UR2500214751
010540700797208117300228103250058721UR2500214753;05407007972081;300228;32500587;UR2500214753
010540700797208117300228103250058721UR2500214755;05407007972081;300228;32500587;UR2500214755
010540700797208117300228103250058721UR2500214757;05407007972081;300228;32500587;UR2500214757
010540700797208117300228103250058721UR2500214759;05407007972081;300228;32500587;UR2500214759
010540700797208117300228103250058721UR2500214761;05407007972081;300228;32500587;UR2500214761
010540700797208117300228103250058721UR2500214763;05407007972081;300228;32500587;UR2500214763
010540700797208117300228103250058721UR2500214765;05407007972081;300228;32500587;UR2500214765
010540700797208117300228103250058721UR2500214767;05407007972081;300228;32500587;UR2500214767
010540700797208117300228103250058721UR2500214769;05407007972081;300228;32500587;UR2500214769
010540700797208117300228103250058721UR2500214771;05407007972081;300228;32500587;UR2500214771
010540700797208117300228103250058721UR2500214773;05407007972081;300228;32500587;UR2500214773
010540700797208117300228103250058721UR2500214775;05407007972081;300228;32500587;UR2500214775
